startDate,timeStep,size,sizeNext,sizeChange,surv
2/16/07,2,76,NA,NA,0
2/16/07,2,74,114,40,1
2/16/07,2,84,126,42,1
2/16/07,2,77,111,34,1
2/16/07,2,81,NA,NA,0
2/16/07,2,67,100,33,1
2/16/07,2,79,121,42,1
2/16/07,2,87,NA,NA,0
2/16/07,2,63,NA,NA,0
2/16/07,2,99,109,10,1
2/16/07,2,67,108,41,1
2/16/07,2,90,117,27,1
2/16/07,2,100,134,34,1
2/16/07,2,105,123,18,1
2/16/07,2,91,116,25,1
2/16/07,2,72,NA,NA,0
2/16/07,2,80,109,29,1
2/16/07,2,69,88,19,1
2/16/07,2,69,83,14,1
2/16/07,2,78,105,27,1
2/16/07,2,106,139,33,1
2/16/07,2,57,82,25,1
2/16/07,2,101,136,35,1
2/16/07,2,76,101,25,1
2/16/07,2,74,115,41,1
2/16/07,2,91,138,47,1
2/16/07,2,69,111,42,1
2/16/07,2,91,143,52,1
2/16/07,2,100,149,49,1
2/16/07,2,86,126,40,1
2/16/07,2,85,113,28,1
2/16/07,2,85,109,24,1
2/16/07,2,105,120,15,1
2/16/07,2,84,119,35,1
2/16/07,2,90,137,47,1
2/16/07,2,82,115,33,1
2/16/07,2,76,88,12,1
2/16/07,2,107,121,14,1
2/16/07,2,79,111,32,1
2/16/07,2,96,109,13,1
2/16/07,2,98,121,23,1
2/16/07,2,78,100,22,1
2/16/07,2,107,133,26,1
2/16/07,2,78,109,31,1
2/16/07,2,78,89,11,1
2/16/07,2,90,111,21,1
2/16/07,2,95,129,34,1
2/16/07,2,65,101,36,1
2/16/07,2,96,123,27,1
2/16/07,2,84,114,30,1
2/16/07,2,74,100,26,1
2/16/07,2,92,121,29,1
2/16/07,2,89,120,31,1
2/16/07,2,69,97,28,1
2/16/07,2,72,NA,NA,0
2/16/07,2,94,133,39,1
2/16/07,2,95,117,22,1
2/16/07,2,92,138,46,1
2/16/07,2,65,89,24,1
2/16/07,2,75,103,28,1
2/16/07,2,83,116,33,1
2/16/07,2,113,135,22,1
2/16/07,2,69,96,27,1
2/16/07,2,77,109,32,1
2/16/07,2,108,149,41,1
2/16/07,2,90,132,42,1
2/16/07,2,74,NA,NA,0
2/16/07,2,97,132,35,1
2/16/07,2,82,112,30,1
2/16/07,2,82,121,39,1
2/16/07,2,74,114,40,1
2/16/07,2,77,NA,NA,0
2/16/07,2,76,99,23,1
2/16/07,2,82,NA,NA,0
2/16/07,2,65,88,23,1
2/16/07,2,74,97,23,1
2/16/07,2,63,91,28,1
2/21/07,2,111,134,23,1
2/21/07,2,95,134,39,1
2/21/07,2,57,68,11,1
2/21/07,2,112,117,5,1
2/21/07,2,103,133,30,1
2/21/07,2,71,116,45,1
2/21/07,2,54,NA,NA,0
2/21/07,2,98,111,13,1
2/21/07,2,77,111,34,1
2/21/07,2,81,112,31,1
2/21/07,2,90,111,21,1
2/21/07,2,89,141,52,1
2/21/07,2,81,133,52,1
2/21/07,2,105,139,34,1
2/21/07,2,101,134,33,1
2/21/07,2,62,80,18,1
2/21/07,2,70,NA,NA,0
2/21/07,2,72,NA,NA,0
2/21/07,2,96,140,44,1
2/21/07,2,84,132,48,1
2/21/07,2,66,87,21,1
2/21/07,2,79,110,31,1
2/21/07,2,77,125,48,1
2/21/07,2,76,113,37,1
2/21/07,2,97,111,14,1
2/21/07,2,108,131,23,1
2/21/07,2,82,123,41,1
2/21/07,2,74,89,15,1
2/21/07,2,82,125,43,1
2/21/07,2,66,87,21,1
2/21/07,2,65,98,33,1
2/21/07,2,56,84,28,1
2/21/07,2,96,115,19,1
2/21/07,2,87,122,35,1
2/21/07,2,77,NA,NA,0
2/21/07,2,78,110,32,1
2/21/07,2,68,102,34,1
2/21/07,2,85,100,15,1
2/21/07,2,97,148,51,1
2/21/07,2,70,106,36,1
2/21/07,2,68,108,40,1
2/21/07,2,79,129,50,1
2/21/07,2,81,106,25,1
2/21/07,2,77,117,40,1
2/21/07,2,84,126,42,1
2/21/07,2,97,139,42,1
2/21/07,2,67,98,31,1
2/21/07,2,70,82,12,1
2/21/07,2,78,101,23,1
2/21/07,2,92,NA,NA,0
2/21/07,2,71,108,37,1
2/21/07,2,98,139,41,1
2/21/07,2,61,103,42,1
2/21/07,2,73,100,27,1
2/21/07,2,74,103,29,1
2/21/07,2,64,NA,NA,0
2/21/07,2,72,89,17,1
2/21/07,2,86,109,23,1
2/21/07,2,83,120,37,1
2/21/07,2,84,121,37,1
2/21/07,2,68,99,31,1
2/21/07,2,93,120,27,1
2/21/07,2,88,NA,NA,0
2/21/07,2,84,109,25,1
2/21/07,2,55,91,36,1
2/21/07,2,64,NA,NA,0
2/21/07,2,71,133,62,1
2/21/07,2,63,110,47,1
2/21/07,2,89,108,19,1
2/21/07,2,58,92,34,1
2/21/07,2,75,103,28,1
2/21/07,2,86,122,36,1
2/21/07,2,92,117,25,1
2/21/07,2,96,96,0,1
2/21/07,2,73,107,34,1
2/21/07,2,93,119,26,1
2/21/07,2,113,138,25,1
2/21/07,2,72,97,25,1
2/21/07,2,92,146,54,1
2/21/07,2,82,105,23,1
2/21/07,2,97,131,34,1
2/21/07,2,111,148,37,1
2/21/07,2,64,NA,NA,0
2/21/07,2,58,133,75,1
2/21/07,2,86,123,37,1
2/21/07,2,73,107,34,1
2/21/07,2,84,110,26,1
2/21/07,2,90,118,28,1
2/21/07,2,80,NA,NA,0
2/21/07,2,90,128,38,1
2/21/07,2,69,92,23,1
2/21/07,2,67,92,25,1
2/21/07,2,83,130,47,1
2/21/07,2,94,122,28,1
2/21/07,2,97,126,29,1
2/21/07,2,87,123,36,1
2/21/07,2,80,91,11,1
2/21/07,2,91,128,37,1
2/21/07,2,103,139,36,1
2/21/07,2,95,138,43,1
2/21/07,2,104,138,34,1
2/21/07,2,92,124,32,1
2/21/07,2,109,140,31,1
2/21/07,2,115,158,43,1
2/21/07,2,98,131,33,1
2/21/07,2,98,128,30,1
2/21/07,2,87,119,32,1
2/21/07,2,54,80,26,1
2/21/07,2,90,NA,NA,0
2/21/07,2,90,NA,NA,0
2/21/07,2,68,94,26,1
2/21/07,2,108,139,31,1
2/21/07,2,85,NA,NA,0
2/21/07,2,80,126,46,1
2/21/07,2,62,106,44,1
2/21/07,2,89,122,33,1
2/21/07,2,106,138,32,1
2/21/07,2,63,110,47,1
2/21/07,2,82,111,29,1
2/21/07,2,101,133,32,1
2/21/07,2,69,93,24,1
2/21/07,2,99,131,32,1
2/21/07,2,95,156,61,1
2/21/07,2,73,112,39,1
2/21/07,2,81,120,39,1
2/21/07,2,97,133,36,1
2/21/07,2,101,134,33,1
2/21/07,2,109,138,29,1
2/21/07,2,89,120,31,1
2/21/07,2,101,138,37,1
2/21/07,2,81,103,22,1
2/21/07,2,96,131,35,1
2/21/07,2,86,113,27,1
2/21/07,2,102,141,39,1
2/21/07,2,90,113,23,1
2/21/07,2,96,131,35,1
2/21/07,2,83,113,30,1
2/21/07,2,75,111,36,1
2/21/07,2,66,91,25,1
2/21/07,2,74,105,31,1
2/21/07,2,91,116,25,1
2/21/07,2,87,123,36,1
2/21/07,2,90,NA,NA,0
2/21/07,2,91,109,18,1
2/21/07,2,87,112,25,1
2/21/07,2,85,141,56,1
2/21/07,2,70,112,42,1
2/21/07,2,92,134,42,1
2/21/07,2,105,154,49,1
2/21/07,2,106,139,33,1
2/21/07,2,99,127,28,1
2/21/07,2,92,123,31,1
2/21/07,2,83,110,27,1
2/21/07,2,68,107,39,1
2/21/07,2,95,144,49,1
2/21/07,2,64,99,35,1
2/21/07,2,91,124,33,1
2/21/07,2,94,129,35,1
2/21/07,2,78,118,40,1
2/21/07,2,77,121,44,1
2/21/07,2,67,NA,NA,0
2/21/07,2,92,133,41,1
2/21/07,2,90,136,46,1
2/21/07,2,96,138,42,1
2/21/07,2,82,NA,NA,0
2/21/07,2,57,NA,NA,0
2/21/07,2,101,127,26,1
2/21/07,2,95,137,42,1
2/21/07,2,85,130,45,1
2/21/07,2,69,107,38,1
2/21/07,2,58,135,77,1
2/21/07,2,85,154,69,1
2/21/07,2,70,101,31,1
2/21/07,2,72,117,45,1
2/21/07,2,102,141,39,1
2/21/07,2,83,106,23,1
2/21/07,2,84,113,29,1
2/21/07,2,93,126,33,1
2/21/07,2,77,102,25,1
2/21/07,2,63,95,32,1
2/21/07,2,113,150,37,1
2/21/07,2,123,142,19,1
2/21/07,2,113,147,34,1
2/21/07,2,86,103,17,1
2/21/07,2,79,110,31,1
2/21/07,2,98,141,43,1
2/21/07,2,77,105,28,1
2/21/07,2,89,118,29,1
2/21/07,2,91,115,24,1
2/21/07,2,83,121,38,1
2/21/07,2,78,101,23,1
2/21/07,2,70,96,26,1
2/21/07,2,82,117,35,1
2/21/07,2,105,139,34,1
2/21/07,2,75,115,40,1
2/21/07,2,108,156,48,1
2/21/07,2,73,95,22,1
2/21/07,2,97,128,31,1
2/21/07,2,97,127,30,1
2/21/07,2,83,123,40,1
2/21/07,2,64,98,34,1
2/21/07,2,78,111,33,1
2/21/07,2,91,93,2,1
2/21/07,2,92,109,17,1
2/21/07,2,101,131,30,1
2/21/07,2,103,120,17,1
2/21/07,2,74,105,31,1
2/21/07,2,98,141,43,1
2/21/07,2,93,123,30,1
2/21/07,2,83,126,43,1
2/21/07,2,88,128,40,1
2/21/07,2,97,131,34,1
2/21/07,2,112,133,21,1
2/21/07,2,68,NA,NA,0
2/21/07,2,102,130,28,1
2/21/07,2,85,116,31,1
2/21/07,2,83,110,27,1
2/21/07,2,103,136,33,1
2/21/07,2,98,135,37,1
2/21/07,2,109,147,38,1
2/21/07,2,96,134,38,1
2/21/07,2,95,123,28,1
2/21/07,2,97,139,42,1
2/21/07,2,74,108,34,1
2/21/07,2,91,104,13,1
2/21/07,2,92,107,15,1
2/21/07,2,103,129,26,1
2/21/07,2,116,131,15,1
2/21/07,2,112,130,18,1
2/21/07,2,73,104,31,1
2/21/07,2,110,149,39,1
2/21/07,2,98,NA,NA,0
2/21/07,2,97,137,40,1
2/21/07,2,108,130,22,1
2/21/07,2,130,158,28,1
2/21/07,2,108,139,31,1
2/21/07,2,90,127,37,1
2/21/07,2,118,133,15,1
2/21/07,2,138,169,31,1
2/21/07,2,109,135,26,1
2/21/07,2,66,96,30,1
2/21/07,2,52,71,19,1
2/21/07,2,73,95,22,1
2/21/07,2,78,114,36,1
2/21/07,2,100,132,32,1
2/21/07,2,108,126,18,1
2/21/07,2,100,108,8,1
2/21/07,2,89,120,31,1
2/21/07,2,80,100,20,1
2/21/07,2,96,129,33,1
2/21/07,2,89,NA,NA,0
2/21/07,2,102,110,8,1
2/21/07,2,86,114,28,1
2/21/07,2,77,121,44,1
2/21/07,2,95,128,33,1
2/21/07,2,105,140,35,1
2/21/07,2,85,126,41,1
2/21/07,2,94,123,29,1
2/21/07,2,76,80,4,1
2/21/07,2,91,124,33,1
2/21/07,2,95,122,27,1
2/21/07,2,83,115,32,1
2/21/07,2,103,132,29,1
2/21/07,2,85,98,13,1
2/21/07,2,103,129,26,1
2/21/07,2,87,90,3,1
2/21/07,2,99,139,40,1
2/21/07,2,106,125,19,1
2/21/07,2,97,129,32,1
2/21/07,2,101,125,24,1
2/21/07,2,85,118,33,1
2/21/07,2,104,132,28,1
2/21/07,2,92,143,51,1
2/21/07,2,125,153,28,1
2/21/07,2,91,133,42,1
2/21/07,2,54,91,37,1
2/21/07,2,92,122,30,1
2/21/07,2,50,NA,NA,0
2/21/07,2,89,119,30,1
2/21/07,2,75,121,46,1
2/21/07,2,72,101,29,1
2/21/07,2,90,112,22,1
2/21/07,2,120,139,19,1
2/21/07,2,107,140,33,1
2/21/07,2,95,116,21,1
2/21/07,2,112,139,27,1
2/21/07,2,121,149,28,1
2/21/07,2,83,114,31,1
2/21/07,2,105,117,12,1
2/21/07,2,109,126,17,1
2/21/07,2,72,131,59,1
2/21/07,2,88,115,27,1
2/21/07,2,90,114,24,1
2/21/07,2,102,115,13,1
2/21/07,2,109,127,18,1
2/21/07,2,94,126,32,1
2/21/07,2,84,125,41,1
2/21/07,2,100,137,37,1
2/21/07,2,84,121,37,1
2/21/07,2,112,136,24,1
2/21/07,2,107,140,33,1
2/21/07,2,92,113,21,1
2/21/07,2,83,113,30,1
2/21/07,2,82,109,27,1
2/21/07,2,106,131,25,1
2/21/07,2,95,115,20,1
2/21/07,2,105,123,18,1
2/21/07,2,85,104,19,1
2/21/07,2,98,139,41,1
2/21/07,2,88,90,2,1
2/21/07,2,108,142,34,1
2/21/07,2,122,150,28,1
2/21/07,2,102,NA,NA,0
2/21/07,2,97,129,32,1
2/21/07,2,112,132,20,1
2/21/07,2,112,142,30,1
2/21/07,2,108,126,18,1
2/21/07,2,99,134,35,1
2/21/07,2,85,116,31,1
2/21/07,2,98,134,36,1
2/21/07,2,102,116,14,1
2/21/07,2,134,164,30,1
2/21/07,2,103,144,41,1
2/21/07,2,84,114,30,1
2/21/07,2,99,123,24,1
2/21/07,2,85,116,31,1
2/21/07,2,102,134,32,1
2/21/07,2,93,117,24,1
2/21/07,2,95,115,20,1
2/21/07,2,97,124,27,1
2/21/07,2,105,128,23,1
2/21/07,2,74,102,28,1
2/21/07,2,89,100,11,1
2/21/07,2,83,NA,NA,0
2/21/07,2,107,139,32,1
2/21/07,2,87,138,51,1
2/21/07,2,116,147,31,1
2/21/07,2,102,137,35,1
2/21/07,2,106,NA,NA,0
2/21/07,2,76,121,45,1
2/21/07,2,70,110,40,1
2/21/07,2,103,133,30,1
2/21/07,2,104,NA,NA,0
2/21/07,2,112,132,20,1
2/21/07,2,109,148,39,1
2/21/07,2,100,129,29,1
2/21/07,2,85,109,24,1
2/22/07,2,90,NA,NA,0
2/22/07,2,96,131,35,1
2/22/07,2,104,122,18,1
2/22/07,2,96,116,20,1
2/22/07,2,100,120,20,1
2/22/07,2,106,144,38,1
2/22/07,2,61,106,45,1
2/22/07,2,84,107,23,1
2/22/07,2,98,125,27,1
2/22/07,2,79,102,23,1
2/22/07,2,82,119,37,1
2/22/07,2,109,133,24,1
2/22/07,2,67,82,15,1
2/22/07,2,90,122,32,1
2/22/07,2,72,107,35,1
2/22/07,2,76,NA,NA,0
2/22/07,2,73,97,24,1
2/22/07,2,82,120,38,1
2/22/07,2,93,NA,NA,0
2/22/07,2,101,NA,NA,0
2/22/07,2,92,118,26,1
2/22/07,2,119,133,14,1
2/22/07,2,99,112,13,1
2/22/07,2,97,111,14,1
2/22/07,2,102,126,24,1
2/22/07,2,98,134,36,1
2/22/07,2,95,121,26,1
2/22/07,2,120,145,25,1
2/22/07,2,92,113,21,1
2/22/07,2,114,143,29,1
2/22/07,2,104,149,45,1
2/22/07,2,87,118,31,1
2/22/07,2,71,NA,NA,0
2/22/07,2,100,122,22,1
2/22/07,2,91,NA,NA,0
2/22/07,2,89,121,32,1
2/22/07,2,123,154,31,1
2/22/07,2,109,148,39,1
2/22/07,2,95,126,31,1
2/22/07,2,67,NA,NA,0
2/22/07,2,78,109,31,1
2/22/07,2,93,NA,NA,0
2/22/07,2,92,120,28,1
2/22/07,2,102,117,15,1
2/22/07,2,91,125,34,1
2/22/07,2,81,103,22,1
2/22/07,2,76,96,20,1
2/22/07,2,92,128,36,1
2/22/07,2,95,99,4,1
2/22/07,2,77,101,24,1
2/22/07,2,95,124,29,1
2/22/07,2,92,118,26,1
2/22/07,2,92,127,35,1
2/22/07,2,98,132,34,1
2/22/07,2,100,129,29,1
2/22/07,2,79,126,47,1
2/22/07,2,85,118,33,1
2/22/07,2,109,128,19,1
2/22/07,2,80,115,35,1
2/22/07,2,78,99,21,1
2/22/07,2,81,124,43,1
2/22/07,2,95,129,34,1
2/22/07,2,80,NA,NA,0
2/22/07,2,107,136,29,1
2/22/07,2,110,132,22,1
2/22/07,2,81,123,42,1
2/22/07,2,111,147,36,1
2/22/07,2,107,128,21,1
2/22/07,2,113,148,35,1
2/22/07,2,93,120,27,1
2/22/07,2,96,108,12,1
2/22/07,2,82,112,30,1
2/22/07,2,89,114,25,1
2/22/07,2,88,127,39,1
2/22/07,2,92,130,38,1
2/22/07,2,88,115,27,1
2/22/07,2,120,140,20,1
2/22/07,2,88,100,12,1
2/22/07,2,91,126,35,1
2/22/07,2,86,108,22,1
2/22/07,2,75,100,25,1
2/22/07,2,103,130,27,1
2/22/07,2,118,157,39,1
2/22/07,2,72,93,21,1
2/22/07,2,80,97,17,1
2/22/07,2,89,121,32,1
2/22/07,2,87,114,27,1
2/22/07,2,84,107,23,1
2/22/07,2,64,78,14,1
2/22/07,2,111,123,12,1
2/22/07,2,70,104,34,1
2/22/07,2,111,126,15,1
2/22/07,2,88,109,21,1
2/22/07,2,94,130,36,1
2/22/07,2,104,123,19,1
2/22/07,2,123,143,20,1
2/22/07,2,97,123,26,1
2/22/07,2,106,143,37,1
2/22/07,2,99,121,22,1
2/22/07,2,87,124,37,1
2/22/07,2,88,115,27,1
2/22/07,2,99,118,19,1
2/22/07,2,64,98,34,1
2/22/07,2,76,NA,NA,0
2/22/07,2,104,136,32,1
2/22/07,2,66,98,32,1
2/22/07,2,78,97,19,1
2/22/07,2,96,114,18,1
2/22/07,2,75,116,41,1
2/22/07,2,87,NA,NA,0
2/22/07,2,107,134,27,1
2/22/07,2,88,129,41,1
2/22/07,2,80,111,31,1
2/22/07,2,112,131,19,1
2/22/07,2,86,136,50,1
2/22/07,2,90,127,37,1
2/22/07,2,93,122,29,1
2/22/07,2,70,97,27,1
2/22/07,2,92,117,25,1
2/22/07,2,98,140,42,1
2/22/07,2,86,90,4,1
2/22/07,2,64,92,28,1
2/22/07,2,76,108,32,1
2/22/07,2,116,151,35,1
2/22/07,2,80,107,27,1
2/22/07,2,72,NA,NA,0
2/22/07,2,80,123,43,1
2/22/07,2,82,102,20,1
2/22/07,2,116,141,25,1
2/22/07,2,65,107,42,1
2/22/07,2,85,120,35,1
2/22/07,2,66,88,22,1
2/22/07,2,68,101,33,1
2/22/07,2,97,132,35,1
2/22/07,2,75,114,39,1
2/22/07,2,94,130,36,1
2/22/07,2,97,126,29,1
2/22/07,2,99,134,35,1
2/22/07,2,82,105,23,1
2/22/07,2,81,118,37,1
2/22/07,2,69,115,46,1
2/22/07,2,90,137,47,1
2/22/07,2,60,81,21,1
2/22/07,2,86,106,20,1
2/22/07,2,90,NA,NA,0
2/22/07,2,69,102,33,1
2/22/07,2,97,131,34,1
2/22/07,2,90,117,27,1
2/22/07,2,96,134,38,1
2/22/07,2,81,102,21,1
2/22/07,2,78,121,43,1
2/22/07,2,77,109,32,1
2/22/07,2,100,NA,NA,0
2/22/07,2,100,136,36,1
2/22/07,2,107,129,22,1
2/22/07,2,101,133,32,1
2/22/07,2,99,128,29,1
2/22/07,2,74,103,29,1
2/22/07,2,96,116,20,1
2/22/07,2,82,128,46,1
2/22/07,2,62,94,32,1
